id;safra_abertura;cidade;estado;idade;sexo;limite_total;limite_disp;data;valor;grupo_estabelecimento;cidade_estabelecimento;pais_estabelecimento
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;11089;2020-01-31;480,85;CIA AEREAS;BARUERI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;10935;2020-01-31;154,09;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;33787;2019-11-29;239,29;CIA AEREAS;BARUERI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;45730;2020-03-05;3;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;45722;2020-03-05;7,57;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;34170;2019-11-24;293,04;RESTAURANTE;BRASILIA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;28882;2019-10-01;10.602,00;ARTIGOS ELETRO;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;34479;2020-01-22;153,34;RESTAURANTE;VINHEDO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;23899;2020-02-21;24,04;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;17837;2019-07-02;199,99;VESTUARIO;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;17185;2019-07-02;652;VESTUARIO;SAOPAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;40088;2019-11-01;37,2;RESTAURANTE;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;39759;2019-11-01;329;VESTUARIO;BRASILIA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;39219;2019-11-01;539,8;VESTUARIO;BRASILIA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;36698;2019-09-13;295,5;RESTAURANTE;JUNDIAI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;36548;2019-09-14;150;POSTO DE GAS;CAMPINAS;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;33747;2019-05-13;61;RESTAURANTE;ITUPEVA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;33023;2020-01-27;8.807,96;INEXISTENTE;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;33023;2020-01-27;4.768,19;INEXISTENTE;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;33023;2020-01-27;728,42;INEXISTENTE;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;17039;2020-01-27;1.832,20;AGENCIA DE TUR;GUARULHOS;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;21748;2020-01-27;14.618,36;CIA AEREAS;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;26457;2020-01-27;9.909,26;CIA AEREAS;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;26457;2020-01-27;9.909,26;INEXISTENTE;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;26450;2020-01-27;7,7;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;37114;2019-12-29;50,8;RESTAURANTE;OSASCO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;34463;2019-11-22;900;VAREJO;BRASILIA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;36021;2019-06-19;265,1;RESTAURANTE;VINHEDO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;35862;2019-06-20;159;SERVI‚O;JUNDIAI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;25771;2019-07-23;112,56;SUPERMERCADOS;LOUVEIRA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;35127;2019-05-04;1.200,00;SERVI‚O;BRASILIA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;34171;2020-01-23;307,64;RESTAURANTE;JUNDIAI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;33971;2020-01-24;200;RESTAURANTE;JUNDIAI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;27255;2019-07-13;83;RESTAURANTE;LOUVEIRA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;19722;2019-06-29;212,24;POSTO DE GAS;LOUVEIRA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;19035;2019-06-30;687;VESTUARIO;ITUPEVA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;18837;2019-06-30;198;VESTUARIO;ITUPEVA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;18037;2019-06-30;799,8;VESTUARIO;ITUPEVA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;20456;2019-10-28;139,9;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;36914;2020-01-09;118,72;SUPERMERCADOS;SAO SEBASTIAO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;36510;2020-01-10;404,32;RESTAURANTE;SAO SEBASTIAO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;34632;2020-01-21;299,04;CIA AEREAS;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;26197;2019-07-20;200;POSTO DE GAS;JUNDIAI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;26103;2019-07-20;93,6;POSTO DE GAS;JUNDIAI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;26068;2019-07-20;34,9;VESTUARIO;LOUVEIRA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;26040;2019-07-20;28;POSTO DE GAS;COTIA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;25996;2019-07-21;44,19;RESTAURANTE;PRAIA GRANDE;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;25883;2019-07-22;112,71;SUPERMERCADOS;VALINHOS;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;21430;2020-02-04;8,98;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;16765;2019-06-28;143,38;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;16559;2019-06-28;205,2;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;16558;2019-06-28;1;ARTIGOS ELETRO;PORTO ALEGRE;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;34740;2019-05-07;100;VAREJO;LOUVEIRA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;20596;2019-10-25;2;RESTAURANTE;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;36459;2020-01-13;50,8;SUPERMERCADOS;SAO SEBASTIAO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;21439;2020-02-03;7,55;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;34890;2019-05-04;71,5;SERVI‚O;BRASILIA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;34840;2019-05-05;50;CIA AEREAS;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;45740;2020-03-03;26,14;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;37777;2019-08-31;100;M.O.T.O.;BRASILIA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;23973;2020-02-20;37,48;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;23874;2020-02-20;49,7;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;35242;2019-08-29;105;RESTAURANTE;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;34551;2019-08-30;690,96;CIA AEREAS;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;27969;2019-10-05;271,15;RESTAURANTE;JUNDIAI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;23340;2019-10-06;4.628,90;SERVI‚O;CURITIBA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;10621;2020-01-29;1.084,58;M.O.T.O.;RIO DE JANEIR;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;36445;2019-06-12;139,9;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;23182;2020-02-23;200;RESTAURANTE;JUNDIAI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;23382;2020-02-22;517,14;SUPERMERCADOS;JUNDIAI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;24694;2020-02-16;20;CIA AEREAS;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;24445;2020-02-16;249,59;RESTAURANTE;BRASILIA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;24395;2020-02-16;49,7;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;24390;2020-02-16;5;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;10792;2020-01-31;143,02;POSTO DE GAS;VINHEDO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;10655;2020-01-31;136,4;RESTAURANTE;VINHEDO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;36586;2020-04-23;7;VAREJO;LOUVEIRA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;36543;2020-04-23;43,2;VAREJO;LOUVEIRA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;35363;2019-11-22;231;RESTAURANTE;Brasilia;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;45577;2020-03-13;82,52;FARMACIAS;LOUVEIRA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;34961;2019-05-04;165,41;RESTAURANTE;BRASILIA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;45659;2020-03-08;50,44;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;38663;2019-12-11;992,85;CIA AEREAS;BARUERI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;39212;2019-06-03;405,18;CIA AEREAS;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;25508;2019-07-28;154,8;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;25479;2019-07-28;29,03;RESTAURANTE;PRAIA GRANDE;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;22504;2019-10-12;322,11;LOJA DE DEPART;JUNDIAI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;36499;2019-09-20;49,06;ARTIGOS ELETRO;614-285-3455;OH
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;36474;2019-09-20;24,53;ARTIGOS ELETRO;614-285-3455;OH
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;36257;2020-04-28;69,89;SUPERMERCADOS;LOUVEIRA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;38062;2019-12-19;16,88;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;38001;2019-12-19;60,89;RESTAURANTE;OSASCO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;37983;2019-12-19;17,58;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;35775;2020-01-17;275,16;CIA AEREAS;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;21427;2020-02-05;3;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;21412;2020-02-05;7,45;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;21418;2020-02-05;2;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;34815;2020-01-02;2.299,00;LOJA DE DEPART;RIO DE JANEIR;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;37019;2020-05-07;40,57;ARTIGOS ELETRO;RIO DE JANEIR;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;38800;2019-11-03;194,53;RESTAURANTE;BRASILIA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;38730;2019-11-04;70;VAREJO;LOUVEIRA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;38054;2019-11-04;676,65;CIA AEREAS;BARUERI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;37377;2019-11-04;676,65;CIA AEREAS;BARUERI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;37363;2019-11-04;14;SERVI‚O;BARUERI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;37619;2020-01-07;155,47;SUPERMERCADOS;SAO SEBASTIAO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;21094;2020-02-06;323,85;CIA AEREAS;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;37033;2020-01-08;195,25;RESTAURANTE;SAOSEBASTIAO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;33633;2019-04-25;163,57;RESTAURANTE;VINHEDO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;36194;2020-01-15;165,36;POSTO DE GAS;VINHEDO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;36051;2020-01-15;143,15;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;35552;2019-08-28;139,9;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;33490;2020-01-27;481,7;CIA AEREAS;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;39995;2019-12-07;238,38;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;37053;2019-09-07;524,02;LOJA DE DEPART;RIO DE JANEIR;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;36993;2019-09-07;60;SERVI‚O;LOUVEIRA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;36420;2019-09-27;48,89;RESTAURANTE;OSASCO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;36280;2019-09-28;139,9;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;36268;2019-09-28;11,84;VAREJO;LOUVEIRA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;36001;2019-09-29;266,97;RESTAURANTE;JUNDIAI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;45710;2020-03-06;20;CIA AEREAS;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;24722;2020-02-11;395,91;VESTUARIO;SAOPAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;37336;2019-06-10;291,2;SUPERMERCADOS;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;36585;2019-06-10;751;SUPERMERCADOS;ITU;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;38283;2020-03-25;56,42;VAREJO;PIRACICABA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;35692;2019-08-25;114,59;VAREJO;LOUVEIRA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;35615;2019-11-14;150;VAREJO;LOUVEIRA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;35328;2019-11-14;287,1;SUPERMERCADOS;VINHEDO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;38213;2020-03-31;70;FARMACIAS;LOUVEIRA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;20313;2019-10-31;143,62;SUPERMERCADOS;SAO PAULO;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;457;2019-09-04;18;RESTAURANTE;OSASCO;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;1482;2019-04-25;2.596,10;MAT CONSTRUCAO;SAO PAULO;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;984;2019-08-26;20;RESTAURANTE;SAO PAULO;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;1037;2019-10-23;38,9;RESTAURANTE;SAO PAULO;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;1387;2019-04-22;17,98;RESTAURANTE;PRAIA GRANDE;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;189;2019-05-16;13;RESTAURANTE;PRAIA GRANDE;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;2934;2019-04-06;500;RESTAURANTE;GUARULHOS;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;2894;2019-04-06;40,02;RESTAURANTE;GUARULHOS;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;2802;2019-04-07;92;SUPERMERCADOS;SAO PAULO;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;3077;2019-05-25;23;RESTAURANTE;SAO PAULO;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;19;2019-08-18;136;RESTAURANTE;Mogi das Cruz;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;3434;2019-04-04;43,09;RESTAURANTE;SAO PAULO;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;2319;2019-04-18;85;SUPERMERCADOS;SAO PAULO;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;2223;2019-04-18;96;SUPERMERCADOS;SAO PAULO;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;2196;2019-04-18;26,9;RESTAURANTE;PRAIA GRANDE;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;1;2019-06-13;6;RESTAURANTE;PRAIA GRANDE;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;1723;2019-07-12;22,6;RESTAURANTE;PRAIA GRANDE;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;495;2019-09-01;479,91;VESTUARIO;SAO PAULO;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;475;2019-09-01;20,5;RESTAURANTE;SAO PAULO;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;248;2019-05-09;60,52;SERVI‚O;RiodeJaneiro;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;3363;2019-11-03;29,9;M.O.T.O.;SAO PAULO;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;1784;2019-07-08;55;VESTUARIO;SAO PAULO;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;4008;2019-04-03;183,92;VAREJO;SAO PAULO;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;2496;2019-10-07;73,9;RESTAURANTE;SAO PAULO;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;337;2019-08-12;100;RESTAURANTE;SAO PAULO;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;192;2019-09-05;128,18;RESTAURANTE;Sao Paulo;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;47;2019-09-06;145;RESTAURANTE;SAO PAULO;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;1292;2019-07-14;102;SUPERMERCADOS;SAO PAULO;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;1663;2019-07-13;60;RESTAURANTE;SAO PAULO;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;1603;2019-07-13;60;RESTAURANTE;SAO PAULO;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;1532;2019-07-13;71;RESTAURANTE;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;5887;2019-04-22;27,36;SERVI‚O;RiodeJaneiro;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;1688;2019-11-29;27,4;VESTUARIO;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;1592;2019-11-29;95,99;FARMACIAS;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;1715;2019-11-26;69,9;SUPERMERCADOS;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;1600;1218;2019-10-17;57;FARMACIAS;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;5606;2019-07-05;15,04;VESTUARIO;CAJAMAR;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6056;2019-04-05;7,83;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;5477;2019-08-24;42,4;SERVI‚O;Sao Paulo;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;5454;2019-08-25;22,89;SERVI‚O;OSASCO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;5406;2019-08-25;47,18;SUPERMERCADOS;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;6000;3949;2020-03-05;23,3;SUPERMERCADOS;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;2401;2020-04-11;92;VAREJO;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;2381;2020-04-11;20;LOJA DE DEPART;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6626;2019-06-17;22,39;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6590;2019-06-17;35,8;FARMACIAS;RIO DE JANEIR;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;5079;2019-09-06;48,8;MOVEIS E DECOR;OSASCO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;1398;2019-12-16;19,07;SUPERMERCADOS;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;5155;2019-07-22;14,14;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6068;2019-08-13;7,62;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6060;2019-08-13;7,65;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;2994;2020-02-15;104,22;VAREJO;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;3269;2020-02-16;1.100,00;VAREJO;COTIA;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;5310;2019-07-16;320;HOSP E CLINICA;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;5281;2019-07-16;28,75;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;3032;2020-02-19;7,84;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;3024;2020-02-19;7,84;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;3022;2020-02-19;1,73;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;558;2020-01-24;145;VAREJO;RIO DE JANEIR;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6645;2019-05-26;38;SERVI‚O;Sao Paulo;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;1839;2019-11-24;19,71;RESTAURANTE;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;1825;2019-11-24;13,42;RESTAURANTE;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;1810;2019-11-24;15;SERVI‚O;JOINVILLE;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;1784;2019-11-24;25,9;LOJA DE DEPART;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6499;2019-09-14;69,68;SUPERMERCADOS;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;1216;2020-01-08;185,9;M.O.T.O.;OSASCO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;5794;2019-04-29;29,64;SERVI‚O;RiodeJaneiro;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;1730;2020-04-25;35;LOJA DE DEPART;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;1693;2020-04-25;36,5;MAT CONSTRUCAO;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;1633;2020-04-25;60;SUPERMERCADOS;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;1593;2020-04-26;40,41;SUPERMERCADOS;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;5630;2019-07-16;29,47;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;1600;1617;2019-10-06;47,55;VAREJO;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6218;2019-09-24;47;SERVI‚O;Sao Paulo;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6697;2019-05-21;15,55;SUPERMERCADOS;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;970;2020-01-02;69,49;M.O.T.O.;OSASCO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;1542;2019-12-01;49,95;SUPERMERCADOS;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;1087;2019-12-25;14,2;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;1040;2019-12-26;47;SERVI‚O;Sao Paulo;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;5135;2019-07-22;19,9;VAREJO;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6425;2019-09-18;7,72;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;5127;2019-09-03;23,99;FARMACIAS;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;7090;2019-06-07;45,34;M.O.T.O.;OSASCO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6936;2019-06-07;154,74;LOJA DE DEPART;SAO PAULO;BR
